TANGGAL,QTY,YEAR,MONTH,DAY,DAYOFWEEK,DAYOFYEAR,WEEKOFYEAR,QUARTER,IS_MONTH_START,IS_MONTH_END,MONTH_SIN,MONTH_COS,DOW_SIN,DOW_COS,LAG_1,LAG_2,LAG_3,LAG_7,LAG_14,LAG_28,ROLLING_MEAN_3,ROLLING_STD_3,ROLLING_MEAN_7,ROLLING_STD_7,ROLLING_MEAN_14,ROLLING_STD_14,EXPANDING_MEAN,EXPANDING_STD,KATEGORI_AIR MINERAL,KATEGORI_MINUMAN TEH,KATEGORI_ROKOK,KATEGORI_SUSU
2024-09-14,142,2024,9,14,5,258,37,3,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,149.0,170.0,156.0,81.0,103.0,178.0,158.33333333333334,10.692676621563686,131.57142857142858,35.018362530045856,117.0,31.659243394428895,111.87012987012987,57.789193337938976,0,0,1,0
2024-09-15,138,2024,9,15,6,259,37,3,0,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,142.0,149.0,170.0,84.0,135.0,98.0,153.66666666666666,14.57166199626297,140.28571428571428,27.010579937710236,119.78571428571429,32.04606917315364,112.06451612903226,57.65207753764999,0,0,1,0
2024-09-18,134,2024,9,18,2,262,38,3,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,138.0,142.0,149.0,140.0,78.0,118.0,143.0,5.567764362830119,148.0,11.532562594671088,120.0,32.16543773393086,112.23076923076923,57.503306626252844,0,0,1,0
2024-09-19,186,2024,9,19,3,263,38,3,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,134.0,138.0,142.0,141.0,122.0,65.0,138.0,4.000000000000135,147.14285714285714,12.415428190073182,124.0,29.946105435752926,112.36942675159236,57.34502936277911,0,0,1,0
2024-09-20,125,2024,9,20,4,264,38,3,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,186.0,134.0,138.0,156.0,107.0,115.0,152.66666666666666,28.936712552280962,153.57142857142858,18.74261759428819,128.57142857142858,34.20012209990417,112.83544303797468,57.46146432424555,0,0,1,0
2024-09-21,130,2024,9,21,5,265,38,3,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,125.0,186.0,134.0,170.0,93.0,145.0,148.33333333333334,32.929217016706225,149.14285714285714,21.528497171799923,129.85714285714286,33.660881525220745,112.9119496855346,57.287458990315436,0,0,1,0
2024-09-22,151,2024,9,22,6,266,38,3,0,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,130.0,125.0,186.0,149.0,79.0,123.0,147.0,33.86738844375222,143.42857142857142,20.345819741469935,132.5,31.95369245546538,113.01875,57.123002215180115,0,0,1,0
2024-09-25,133,2024,9,25,2,269,39,3,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,151.0,130.0,125.0,142.0,81.0,86.0,135.33333333333334,13.796134724383297,143.71428571428572,20.45087028070204,137.64285714285714,28.261436467539948,113.25465838509317,57.02283309156798,0,0,1,0
2024-09-26,111,2024,9,26,3,270,39,3,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,133.0,151.0,130.0,138.0,84.0,142.0,138.0,11.3578166916006,142.42857142857142,20.855512004081504,141.35714285714286,23.2101010598575,113.37654320987654,56.86663218706875,0,0,1,0
2024-09-27,123,2024,9,27,4,271,39,3,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,111.0,133.0,151.0,134.0,140.0,138.0,131.66666666666666,20.033305601755654,138.57142857142858,24.061429320644848,143.28571428571428,18.775714967145202,113.36196319018404,56.691151800068326,0,0,1,0
2024-09-29,149,2024,9,29,6,273,39,3,0,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,123.0,111.0,133.0,186.0,141.0,123.0,122.33333333333333,11.015141094572241,137.0,24.758836806280026,142.07142857142858,19.538775198659295,113.42073170731707,56.52199580054893,0,0,1,0
2024-10-02,85,2024,10,2,2,276,40,4,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,149.0,123.0,111.0,125.0,156.0,119.0,127.66666666666667,19.42506971244464,131.71428571428572,14.291189426989673,142.64285714285714,19.621836904746996,113.63636363636364,56.41744356062,0,0,1,0
2024-10-03,150,2024,10,3,3,277,40,4,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,85.0,149.0,123.0,130.0,170.0,81.0,119.0,32.18695387886217,126.0,22.854612955229396,137.57142857142858,24.478292693462475,113.46385542168674,56.29011879122734,0,0,1,0
2024-10-04,118,2024,10,4,4,278,40,4,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,150.0,85.0,149.0,151.0,149.0,90.0,128.0,37.24244889907215,128.85714285714286,24.619968666569484,136.14285714285714,22.977772345856913,113.68263473053892,56.19148520802638,0,0,1,0
2024-10-05,102,2024,10,5,5,279,40,4,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,118.0,150.0,85.0,133.0,142.0,103.0,117.66666666666667,32.50128202599605,124.14285714285714,22.76275152838213,133.92857142857142,23.13659866536569,113.70833333333333,56.023984830137756,0,0,1,0
2024-10-06,138,2024,10,6,6,280,40,4,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,102.0,118.0,150.0,111.0,138.0,135.0,123.33333333333333,24.440403706431155,119.71428571428571,23.746678965799987,131.07142857142858,24.49321502819882,113.63905325443787,55.86425843530825,0,0,1,0
2024-10-09,159,2024,10,9,2,283,41,4,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,138.0,102.0,118.0,123.0,134.0,78.0,119.33333333333333,18.036999011291584,123.57142857142857,24.28207255608659,131.07142857142858,24.49321502819882,113.78235294117647,55.73006301292859,0,0,1,0
2024-10-10,207,2024,10,10,3,284,41,4,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,159.0,138.0,102.0,149.0,186.0,122.0,133.0,28.827070610799154,128.71428571428572,27.711094563455408,132.85714285714286,25.609064329338135,114.046783625731,55.67339768850396,0,0,1,0
2024-10-11,199,2024,10,11,4,285,41,4,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,207.0,159.0,138.0,85.0,125.0,107.0,168.0,35.36947836765479,137.0,40.50514370628345,134.35714285714286,29.30898298331908,114.58720930232558,55.9610187980437,0,0,1,0
2024-10-12,164,2024,10,12,5,286,41,4,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,199.0,207.0,159.0,150.0,130.0,93.0,188.33333333333334,25.71640202931455,153.28571428571428,39.003052383603304,139.64285714285714,33.81762658927848,115.07514450867052,56.16597202485182,0,0,1,0
2024-10-13,198,2024,10,13,6,287,41,4,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,164.0,199.0,207.0,118.0,151.0,79.0,190.0,22.869193252058544,155.28571428571428,39.165096219781844,142.07142857142858,34.2894114306989,115.35632183908046,56.12609194303087,0,0,1,0
2024-10-16,192,2024,10,16,2,290,42,4,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,198.0,164.0,199.0,102.0,133.0,81.0,187.0,19.924858845171276,166.71428571428572,38.130103093288,145.42857142857142,37.391307681196444,115.82857142857142,56.31218693473681,0,0,1,0
2024-10-17,188,2024,10,17,3,291,42,4,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,192.0,198.0,164.0,138.0,111.0,84.0,184.66666666666666,18.147543451754935,179.57142857142858,25.87699842754291,149.64285714285714,39.165540471689816,116.26136363636364,56.44385211480912,0,0,1,0
2024-10-18,166,2024,10,18,4,292,42,4,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,188.0,192.0,198.0,159.0,123.0,140.0,192.66666666666666,5.0332229568471805,186.71428571428572,18.27306109837028,155.14285714285714,38.725577202545935,116.66666666666667,56.540981383042656,0,0,1,0
2024-10-19,158,2024,10,19,5,293,42,4,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,166.0,188.0,192.0,207.0,149.0,141.0,182.0,14.000000000000004,187.71428571428572,16.62041200566661,158.21428571428572,37.67100205203484,116.9438202247191,56.50215926088701,0,0,1,0
2024-10-20,143,2024,10,20,6,294,42,4,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,158.0,166.0,188.0,199.0,85.0,156.0,170.66666666666666,15.53490693030806,180.71428571428572,17.442422287002053,158.85714285714286,37.57834307326343,117.1731843575419,56.42672643931095,0,0,1,0
2024-10-23,104,2024,10,23,2,297,43,4,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,143.0,158.0,166.0,164.0,150.0,170.0,155.66666666666666,11.676186592091321,172.71428571428572,20.27078592222738,163.0,31.518004622511167,117.31666666666666,56.30180792318303,0,0,1,0
2024-10-24,120,2024,10,24,3,298,43,4,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,104.0,143.0,158.0,198.0,118.0,149.0,135.0,27.874719729532703,164.14285714285714,33.15835023755252,159.71428571428572,35.16429257823184,117.24309392265194,56.15392060456111,0,0,1,0
2024-10-25,121,2024,10,25,4,299,43,4,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,120.0,104.0,143.0,192.0,102.0,142.0,122.33333333333333,19.604421270043478,153.0,32.9898974435105,159.85714285714286,34.98539726768927,117.25824175824175,55.998957302711936,0,0,1,0
2024-10-26,93,2024,10,26,5,300,43,4,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,121.0,120.0,104.0,188.0,138.0,138.0,115.0,9.539392014169438,142.85714285714286,29.75695196884581,161.21428571428572,32.87313275522848,117.27868852459017,55.845587097554834,0,0,1,0
2024-10-27,98,2024,10,27,6,301,43,4,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,93.0,121.0,120.0,166.0,159.0,134.0,111.33333333333333,15.885003409925128,129.28571428571428,27.29904934678311,158.0,37.2290209379728,117.14673913043478,55.72154806060555,0,0,1,0
2024-10-30,97,2024,10,30,2,304,44,4,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,98.0,93.0,121.0,158.0,207.0,186.0,104.0,14.933184523068064,119.57142857142857,23.95034545928409,153.64285714285714,40.52654807531865,117.04324324324324,55.587751527283324,0,0,1,0
2024-10-31,84,2024,10,31,3,305,44,4,0,1,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,97.0,98.0,93.0,143.0,199.0,125.0,96.0,2.6457513110645046,110.85714285714286,17.994708216848778,145.78571428571428,40.04647025918503,116.93548387096774,55.45678745320061,0,0,1,0
2024-11-01,106,2024,11,1,4,306,44,4,1,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,84.0,97.0,98.0,104.0,164.0,130.0,93.0,7.8102496759066256,102.42857142857143,13.745995087747582,137.57142857142858,40.08589678277295,116.75935828877006,55.3599254887832,0,0,1,0
2024-11-02,173,2024,11,2,5,307,44,4,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,106.0,84.0,97.0,120.0,198.0,151.0,95.66666666666667,11.060440015358017,102.71428571428571,13.804761083460601,133.42857142857142,40.141507935560455,116.70212765957447,55.21728199343911,0,0,1,0
2024-11-03,139,2024,11,3,6,308,44,4,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,173.0,106.0,84.0,121.0,192.0,133.0,121.0,46.35730794599703,110.28571428571429,29.95393288431581,131.64285714285714,37.51842038428418,117.0,55.2222781130949,0,0,1,0
2024-11-06,175,2024,11,6,2,311,45,4,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,139.0,173.0,106.0,93.0,188.0,111.0,139.33333333333334,33.501243758005955,112.85714285714286,31.746015873011924,127.85714285714286,33.40855980331789,117.11578947368422,55.09911476408793,0,0,1,0
2024-11-07,125,2024,11,7,3,312,45,4,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,175.0,139.0,173.0,98.0,166.0,123.0,162.33333333333334,20.231987873991336,124.57142857142857,37.757370772063176,126.92857142857143,31.747717751321623,117.41884816753927,55.11330396969295,0,0,1,0
2024-11-08,213,2024,11,8,4,313,45,4,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,125.0,175.0,139.0,97.0,158.0,149.0,146.33333333333334,25.794056162870792,128.42857142857142,35.92518681397567,124.0,29.69071338884365,117.45833333333333,54.971561741950175,0,0,1,0
2024-11-09,145,2024,11,9,5,314,45,4,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,213.0,125.0,175.0,84.0,143.0,85.0,171.0,44.13615298142781,145.0,44.69526447697422,127.92857142857143,37.21964800749999,117.95336787564767,55.25785107824804,0,0,1,0
2024-11-10,180,2024,11,10,6,315,45,4,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,145.0,213.0,125.0,106.0,104.0,150.0,161.0,46.13025037868317,153.71428571428572,35.90131977942831,128.07142857142858,37.285724811585396,118.09278350515464,55.14870757916607,0,0,1,0
2024-11-13,181,2024,11,13,2,318,46,4,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,180.0,145.0,213.0,173.0,120.0,118.0,179.33333333333334,34.00490160746436,164.28571428571428,29.903814058379005,133.5,39.00443761735525,118.41025641025641,55.18474966233642,0,0,1,0
2024-11-14,143,2024,11,14,3,319,46,4,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,181.0,180.0,145.0,139.0,121.0,102.0,168.66666666666666,20.50203241957569,165.42857142857142,30.440417993500983,137.85714285714286,40.74849151121507,118.7295918367347,55.224328918040584,0,0,1,0
2024-11-15,174,2024,11,15,4,320,46,4,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,143.0,181.0,180.0,175.0,93.0,138.0,168.0,21.656407827707703,166.0,29.894258088580784,139.42857142857142,40.4716696462606,118.8527918781726,55.110405466073615,0,0,1,0
2024-11-16,157,2024,11,16,5,321,46,4,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,174.0,143.0,181.0,125.0,98.0,159.0,166.0,20.22374841615667,165.85714285714286,29.84643234642182,145.21428571428572,39.089991974001265,119.13131313131314,55.10988496269938,0,0,1,0
2024-11-17,170,2024,11,17,6,322,46,4,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,157.0,174.0,143.0,213.0,97.0,207.0,158.0,15.524174696260006,170.42857142857142,24.521127916262873,149.42857142857142,36.71661599480409,119.321608040201,55.03604957622507,0,0,1,0
2024-11-20,151,2024,11,20,2,325,47,4,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,170.0,157.0,174.0,145.0,84.0,199.0,167.0,8.88819441731556,164.28571428571428,15.97617273435994,154.64285714285714,33.762990987760205,119.575,55.014428212586104,0,0,1,0
2024-11-21,112,2024,11,21,3,326,47,4,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,151.0,170.0,157.0,180.0,106.0,164.0,159.33333333333334,9.712534856222288,165.14285714285714,14.893271091655276,159.42857142857142,27.0632145617922,119.73134328358209,54.92146631952363,0,0,1,0
2024-11-22,158,2024,11,22,4,327,47,4,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,112.0,151.0,170.0,181.0,173.0,198.0,144.33333333333334,29.56912804486012,155.42857142857142,23.358489840292687,159.85714285714286,26.185307515290877,119.6930693069307,54.78737599704826,0,0,1,0
2024-11-23,123,2024,11,23,5,328,47,4,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,158.0,112.0,151.0,143.0,139.0,192.0,140.33333333333334,24.785748593361735,152.14285714285714,20.618992631621598,158.78571428571428,25.91162071179853,119.88177339901478,54.71768961894798,0,0,1,0
2024-11-24,139,2024,11,24,6,329,47,4,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,123.0,158.0,112.0,174.0,175.0,188.0,131.0,24.020824298928627,149.28571428571428,23.307468657880957,157.64285714285714,27.173536738914148,119.8970588235294,54.58318721256792,0,0,1,0
2024-11-27,104,2024,11,27,2,332,48,4,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,139.0,123.0,158.0,157.0,125.0,166.0,140.0,17.52141546793523,144.28571428571428,20.734144831768894,155.07142857142858,27.107944579784657,119.99024390243902,54.4655845865257,0,0,1,0
2024-11-28,94,2024,11,28,3,333,48,4,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,104.0,139.0,123.0,170.0,213.0,158.0,122.0,17.52141546793523,136.71428571428572,24.628670864897156,153.57142857142858,29.38527701918976,119.9126213592233,54.34400037271448,0,0,1,0
2024-11-29,118,2024,11,29,4,334,48,4,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,94.0,104.0,139.0,151.0,145.0,143.0,112.33333333333333,23.62907813126304,125.85714285714286,24.258528200948096,145.07142857142858,28.05342234905607,119.78743961352657,54.241846389326376,0,0,1,0
2024-11-30,197,2024,11,30,5,335,48,4,0,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,118.0,94.0,104.0,112.0,180.0,104.0,105.33333333333333,12.055427546683408,121.14285714285714,21.621197711417217,143.14285714285714,28.971755855706252,119.77884615384616,54.11081075171672,0,0,1,0
2024-12-01,159,2024,12,1,6,336,48,4,1,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,197.0,118.0,94.0,158.0,181.0,120.0,136.33333333333334,53.89186704256342,133.28571428571428,35.221746529259924,144.35714285714286,30.92573522005761,120.14832535885168,54.244212821147485,0,0,1,0
2024-12-04,151,2024,12,4,2,339,49,4,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,159.0,197.0,118.0,123.0,143.0,121.0,158.0,39.509492530276816,133.42857142857142,35.34052038315772,142.78571428571428,29.444024002343184,120.33333333333333,54.180659461187105,0,0,1,0
2024-12-05,176,2024,12,5,3,340,49,4,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,151.0,159.0,197.0,139.0,174.0,93.0,169.0,24.576411454889,137.42857142857142,35.54741970409461,143.35714285714286,29.52601758256143,120.47867298578198,54.09271819792542,0,0,1,0
2024-12-06,224,2024,12,6,4,341,49,4,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,176.0,151.0,159.0,104.0,157.0,98.0,162.0,12.767145334803677,142.71428571428572,38.45219666769943,143.5,29.69006567860725,120.74056603773585,54.09894091577846,0,0,1,0
2024-12-07,200,2024,12,7,5,342,49,4,0,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,224.0,176.0,151.0,94.0,170.0,97.0,183.66666666666666,37.09896674212549,159.85714285714286,44.5773805549728,148.28571428571428,36.62371777000141,121.22535211267606,54.43297692465615,0,0,1,0
2024-12-08,215,2024,12,8,6,343,49,4,0,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,200.0,224.0,176.0,118.0,151.0,84.0,200.0,23.999999999999996,175.0,35.571524191877785,150.42857142857142,38.80466721674357,121.59345794392523,54.57138284435508,0,0,1,0
2024-12-11,199,2024,12,11,2,346,50,4,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,215.0,200.0,224.0,197.0,112.0,106.0,213.0,12.124355652982137,188.85714285714286,27.685306400258725,155.0,42.4735211631908,122.02790697674419,54.815145280668915,0,0,1,0
2024-12-12,220,2024,12,12,3,347,50,4,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,199.0,215.0,200.0,159.0,158.0,173.0,204.66666666666666,8.962886439832493,189.14285714285714,27.793455893001262,161.21428571428572,42.060722718522264,122.38425925925925,54.937728235109965,0,0,1,0
2024-12-13,180,2024,12,13,4,348,50,4,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,220.0,199.0,215.0,151.0,123.0,139.0,211.33333333333334,10.969655114602881,197.85714285714286,26.28959598668026,165.64285714285714,44.86665224324748,122.83410138248848,55.20953468922543,0,0,1,0
2024-12-14,221,2024,12,14,5,349,50,4,0,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,180.0,220.0,199.0,176.0,139.0,175.0,199.66666666666666,20.00833159794522,202.0,18.929694486001402,169.71428571428572,43.25670881080621,123.09633027522936,55.21808363810365,0,0,1,0
2024-12-15,199,2024,12,15,6,350,50,4,0,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,221.0,180.0,220.0,224.0,104.0,125.0,207.0,23.388031127052994,208.42857142857142,16.05051549387332,175.57142857142858,44.31654368242257,123.54337899543378,55.48709817389421,0,0,1,0
2024-12-18,336,2024,12,18,2,353,51,4,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,199.0,221.0,180.0,200.0,94.0,213.0,200.0,20.518284528683186,204.85714285714286,14.735767952260792,182.35714285714286,39.5291657520744,123.88636363636364,55.59352476546977,0,0,1,0
2024-12-19,131,2024,12,19,3,354,51,4,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,336.0,199.0,221.0,215.0,118.0,145.0,252.0,73.57309290766564,224.28571428571428,51.37351550398433,199.64285714285714,49.55898916032731,124.84615384615384,57.27282273274319,0,0,1,0
2024-12-20,185,2024,12,20,4,355,51,4,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,131.0,336.0,199.0,199.0,197.0,180.0,222.0,104.41743149493766,212.28571428571428,62.50790426208605,200.57142857142858,48.00915663578307,124.87387387387388,57.14459188943662,0,0,1,0
2024-12-21,203,2024,12,21,5,356,51,4,0,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,185.0,131.0,336.0,220.0,159.0,181.0,217.33333333333334,106.25598022386004,210.28571428571428,63.223714658647786,199.71428571428572,48.18462661221185,125.14349775784753,57.157732133680184,0,0,1,0
2024-12-22,134,2024,12,22,6,357,51,4,0,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,203.0,185.0,131.0,180.0,151.0,143.0,173.0,37.469987990390415,207.85714285714286,63.114785830867,202.85714285714286,46.73798840814177,125.49107142857143,57.26619386934906,0,0,1,0
2025-01-03,77,2025,1,3,4,3,1,1,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,134.0,203.0,185.0,221.0,176.0,174.0,174.0,35.79106033634659,201.28571428571428,68.65059913726013,201.64285714285714,48.38087216254813,125.52888888888889,57.141040348102635,0,0,1,0
2025-01-04,121,2025,1,4,5,4,1,1,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,77.0,134.0,203.0,199.0,224.0,157.0,138.0,63.09516621738944,180.71428571428572,82.0299016329093,194.57142857142858,58.57764641346296,125.3141592920354,57.10523208915919,0,0,1,0
2025-01-05,65,2025,1,5,6,5,1,1,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,121.0,77.0,134.0,336.0,200.0,170.0,110.66666666666667,29.871948937646085,169.57142857142858,84.39561035752429,187.21428571428572,61.01472529887134,125.29515418502203,56.979472497985526,0,0,1,0
2025-01-06,95,2025,1,6,0,6,2,1,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,65.0,121.0,77.0,131.0,215.0,151.0,87.66666666666667,29.484459183328006,130.85714285714286,50.79510662596215,177.57142857142858,68.9857446653509,125.03070175438596,56.993885794948,0,0,1,0
2025-01-09,66,2025,1,9,3,9,2,1,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,95.0,65.0,121.0,185.0,199.0,112.0,93.66666666666667,28.02379940931164,125.71428571428571,52.569681647993974,169.0,71.39058330491076,124.8995633187773,56.90337647446273,0,0,1,0
2025-01-10,54,2025,1,10,4,10,2,1,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,66.0,95.0,65.0,203.0,220.0,158.0,75.33333333333333,17.0391705588428,108.71428571428571,49.34475414777913,159.5,75.80415048511027,124.64347826086957,56.91166698821302,0,0,1,0
2025-01-11,79,2025,1,11,5,11,2,1,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,54.0,66.0,95.0,134.0,180.0,123.0,71.66666666666667,21.07921567168322,87.42857142857143,30.39110145452198,147.64285714285714,78.54602486426688,124.33766233766234,56.97770968956279,0,0,1,0
2025-01-12,56,2025,1,12,6,12,2,1,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,79.0,54.0,66.0,77.0,221.0,139.0,66.33333333333333,12.503332889007453,79.57142857142857,22.404293806151987,140.42857142857142,79.97087381878896,124.14224137931035,56.93211215200672,0,0,1,0
2025-01-13,100,2025,1,13,0,13,3,1,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,56.0,79.0,54.0,121.0,199.0,104.0,63.0,13.892443989449884,76.57142857142857,24.14440682544054,128.64285714285714,79.3392008480599,123.84978540772532,56.98441039416828,0,0,1,0
2025-01-16,64,2025,1,16,3,16,3,1,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,100.0,56.0,79.0,65.0,336.0,94.0,78.33333333333333,22.007574453658794,73.57142857142857,18.30170431824259,121.57142857142857,76.96224277648625,123.74786324786325,56.88336549548389,0,0,1,0
2025-01-17,54,2025,1,17,4,17,3,1,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,64.0,100.0,56.0,95.0,131.0,118.0,73.33333333333333,23.437861108329304,73.42857142857143,18.383481197868356,102.14285714285714,47.27311342345923,123.49361702127659,56.89534328298406,0,0,1,0
2025-01-18,98,2025,1,18,5,18,3,1,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,54.0,64.0,100.0,66.0,185.0,197.0,72.66666666666667,24.193663082165447,67.57142857142857,16.83109367467581,96.64285714285714,48.129004757018244,123.19915254237289,56.95409274257491,0,0,1,0
2025-01-19,56,2025,1,19,6,19,3,1,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,98.0,54.0,64.0,54.0,203.0,159.0,72.0,23.065125189341636,72.14285714285714,20.31771453213974,90.42857142857143,40.919647877487485,123.09282700421942,56.856865997362014,0,0,1,0
2025-01-20,35,2025,1,20,0,20,4,1,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,56.0,98.0,54.0,79.0,134.0,151.0,69.33333333333333,24.846193538112338,72.42857142857143,20.032117069489008,79.92857142857143,25.924340465504763,122.8109243697479,56.903222736429655,0,0,1,0
2025-01-23,42,2025,1,23,3,23,4,1,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,35.0,56.0,98.0,56.0,77.0,176.0,63.0,32.07802986469091,66.14285714285714,24.11381741815651,72.85714285714286,23.422070928792415,122.44351464435147,57.066929136241,0,0,1,0
